label,message,clean_text
0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,get down gandhipuram walk cross cut road right side lt gt street road turn first right
0,Dear we are going to our rubber place,dear going rubber place
0,"Sorry battery died, yeah I'm here",sorry battery died yeah i m here
0,Yes:)here tv is always available in work place..,yes here tv always available work place
1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,text meet someone sexy today u can find date even flirt up u join 4 just 10p reply name age eg sam 25 18 msg recd thirtyeight pence
0,I have printed it oh. So  &lt;#&gt;  come upstairs,i printed oh lt gt come upstairs
0,Or ill be a little closer like at the bus stop on the same street,ill little closer like bus stop same street
0,Where are you?when wil you reach here?,where when wil reach here
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",new theory argument wins d situation loses person dont argue ur friends just kick amp say i m always correct
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,u 447801259231 secret admirer who looking 2 make contact u find out who r reveal who thinks ur special call 09058094597
0,Tomarrow final hearing on my laptop case so i cant.,tomarrow final hearing laptop case i cant
0,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,pleassssssseeeeee tel v avent done sportsx
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",okay no no just shining meant signing sounds better
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",although i told u dat i m into baig face watches now i really like e watch u gave cos s fr u thanx 4 everything dat u ve done today i m touched
0,U don't remember that old commercial?,u don t remember old commercial
0,Too late. I said i have the website. I didn't i have or dont have the slippers,too late i said i website i didn t i dont slippers
0,I asked you to call him now ok,i asked call now ok
0,Kallis wont bat in 2nd innings.,kallis wont bat 2nd innings
0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,didnt work again oh ok goodnight i ll fix ready time wake up very dearly missed good night sleep
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,congratulations ur awarded 500 cd vouchers 125gift guaranteed free entry 2 100 wkly draw txt music 87066 tncs url
0,Ranjith cal drpd Deeraj and deepak 5min hold,ranjith cal drpd deeraj deepak 5min hold
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",wen ur lovable bcums angry wid u dnt take seriously coz angry d most childish n true way showing deep affection care n luv kettoda manda nice day da
0,What you doing?how are you?,what how
0,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",ups which 3days also shipping company takes 2wks other way usps which takes week when gets lag may bribe nipost get stuff
0,"I'm back, lemme know when you're ready",i m back lemme know when re ready
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out,don t necessarily expect done before get back though because i m just now headin out
0,Mmm so yummy babe ... Nice jolt to the suzy,mmm yummy babe nice jolt suzy
0,Where are you lover ? I need you ...,where lover i need
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tried contact re reply offer video handset 750 anytime networks mins unlimited text camcorder reply call 08000930705 now
0,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,i m parked next mini when coming today think
0,Yup,yup
0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,anyway i m going shopping own now cos sis not done yet dun disturb u liao
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,no luton 0125698789 ring ur around h
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,hey i really horny want chat see naked text hot 69698 text charged 150pm unsubscribe text stop 69698
0,Why you Dint come with us.,why dint come us
0,Same. Wana plan a trip sometme then,same wana plan trip sometme
0,"Not sure yet, still trying to get a hold of him",not sure yet still trying get hold
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,ur ringtone service changed 25 free credits go club4mobiles com choose content now stop txt club stop 87070 150p wk club4 po box1146 mk45 2wt
0,The evo. I just had to download flash. Jealous?,evo i just download flash jealous
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,ringtone club get uk singles chart mobile each week choose any top quality ringtone message free charge
0,"Come to mu, we're sorting out our narcotics situation",come mu re sorting out narcotics situation
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonus special 500 pounds genuine hmv vouchers won just answer 4 easy questions play now send hmv 86688 more info url
0,"Usf I guess, might as well take 1 car",usf i guess might well take 1 car
0,No objection. My bf not coming.,no objection bf not coming
0,Thanx...,thanx
0,Tell rob to mack his gf in the theater,tell rob mack gf theater
0,"Awesome, I'll see you in a bit",awesome i ll see bit
0,Just sent it. So what type of food do you like?,just sent what type food like
0,All done? All handed in? Celebrations in full swing yet?,all done all handed celebrations full swing yet
0,You got called a tool?,got called tool
0,\Wen u miss someone,wen u miss someone
0,Ok. I asked for money how far,ok i asked money how far
0,Okie...,okie
0,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",yeah i think usual guy s still passed out last night get ahold anybody let know i ll throw down
0,"K, I might come by tonight then if my class lets out early",k i might come tonight class lets out early
0,Ok..,ok
0,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,hi baby im cruisin girl friend what r u up 2 give call hour home thats alright fone fone now love jenny xxx
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",life means lot not because i love life because i love people life world calls friends i call world ge
0,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",dear shall mail tonite busy street shall update tonite things looking ok varunnathu edukkukayee raksha ollu good one real sense
0,Hey you told your name to gautham ah?,hey told name gautham ah
0,Haf u found him? I feel so stupid da v cam was working.,haf u found i feel stupid da v cam working
0,Oops. 4 got that bit.,oops 4 got bit
0,Are you this much buzy,much buzy
0,I accidentally deleted the message. Resend please.,i accidentally deleted message resend please
1,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,t mobile customer may now claim free camera phone upgrade pay go sim card loyalty call 0845 021 3680 offer ends 28thfeb t c s apply
0,Unless it's a situation where YOU GO GURL would be more appropriate,unless s situation where go gurl would more appropriate
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,hurt tease make cry end life when i die plz keep one rose grave say stupid i miss u nice day bslvyl
0,I cant pick the phone right now. Pls send a message,i cant pick phone right now pls send message
0,Need a coffee run tomo?Can't believe it's that time of week already,need coffee run tomo can t believe s time week already
